080909147165412577,080909147165412577,2,
080909147161807783,080909147165412577,1,
080909147117332255,080909147165412577,1,
080909147165059992,080909147165412577,1,
080909147167970210,080909147165412577,1,
080909147165911352,080909147165412577,1,
080909147199771326,080909147165412577,1,
080909147104846999,080909147165412577,1,
080909147120511691,080909147165412577,1,
080909147172037792,080909147165412577,1,
080909147179381444,080909147165412577,1,
080909147157299420,080909147165412577,1,
080909147107413316,080909147165412577,1,
080909147164363507,080909147165412577,1,
080909147109343172,080909147165412577,1,
080909147146588158,080909147165412577,1,
080909147179968038,080909147165412577,1,
080909147173170442,080909147165412577,1,
080909147139167304,080909147165412577,1,
080909147143914768,080909147165412577,1,
080909147168265442,080909147165412577,1,
080909147170868910,080909147170868910,2,
080909147121825415,080909147170868910,1,
080909147108975934,080909147170868910,1,
080909147134705120,080909147170868910,1,
080909147106529876,080909147170868910,1,
080909147127816178,080909147170868910,1,
080909147164544239,080909147170868910,1,
080909147151679838,080909147170868910,1,
080909147114751714,080909147170868910,1,
080909147199420267,080909147170868910,1,
080909147192221448,080909147170868910,1,
080909147158256270,080909147170868910,1,
080909147175436307,080909147170868910,1,
080909147167957277,080909147170868910,1,
080909147143104054,080909147170868910,1,
080909147198847809,080909147170868910,1,
080909147120264221,080909147170868910,1,
080909147114589861,080909147170868910,1,
080909147160776933,080909147170868910,1,
080909147132742320,080909147170868910,1,
080909147121124148,080909147170868910,1,
080909147182515714,080909147182515714,2,
080909147193115557,080909147182515714,1,
080909147113121596,080909147182515714,1,
080909147110508763,080909147182515714,1,
080909147120226510,080909147182515714,1,
080909147115634601,080909147182515714,1,
080909147101486993,080909147182515714,1,
080909147167706540,080909147182515714,1,
080909147192802933,080909147182515714,1,
080909147156611869,080909147182515714,1,
080909147157815202,080909147182515714,1,
080909147116017373,080909147182515714,1,
080909147159863656,080909147182515714,1,
080909147189247806,080909147182515714,1,
080909147105610100,080909147182515714,1,
080909147126613716,080909147182515714,1,
080909147132279164,080909147182515714,1,
080909147145912394,080909147182515714,1,
080909147114051270,080909147182515714,1,
080909147150903364,080909147182515714,1,
080909147114522211,080909147182515714,1,
080909147196828839,080909147196828839,2,
080909147147548286,080909147196828839,1,
080909147130079989,080909147196828839,1,
080909147134920602,080909147196828839,1,
080909147183253184,080909147196828839,1,
080909147136171821,080909147196828839,1,
080909147147409067,080909147196828839,1,
080909147146746719,080909147196828839,1,
080909147167599834,080909147196828839,1,
080909147151321561,080909147196828839,1,
080909147122205471,080909147196828839,1,
080909147190198407,080909147196828839,1,
080909147100945551,080909147196828839,1,
080909147135388189,080909147196828839,1,
080909147127757796,080909147196828839,1,
080909147158547371,080909147196828839,1,
080909147135783032,080909147196828839,1,
080909147158452269,080909147196828839,1,
080909147103335515,080909147196828839,1,
080909147163104084,080909147196828839,1,
080909147122211838,080909147196828839,1,
080909147143914486,080909147143914486,2,
080909147113250593,080909147143914486,1,
080909147184248220,080909147143914486,1,
080909147122621746,080909147143914486,1,
080909147171964503,080909147143914486,1,
080909147107791424,080909147143914486,1,
080909147154171664,080909147143914486,1,
080909147178294238,080909147143914486,1,
080909147184092034,080909147143914486,1,
080909147148049871,080909147143914486,1,
080909147145172789,080909147143914486,1,
080909147142428198,080909147143914486,1,
080909147143299724,080909147143914486,1,
080909147167605339,080909147143914486,1,
080909147107442369,080909147143914486,1,
080909147183305092,080909147143914486,1,
080909147180944266,080909147143914486,1,
080909147125558771,080909147143914486,1,
080909147174361189,080909147143914486,1,
080909147135325512,080909147143914486,1,
080909147176459135,080909147143914486,1,
080909147183280663,080909147183280663,2,
080909147125229523,080909147183280663,1,
080909147169778423,080909147183280663,1,
080909147163093105,080909147183280663,1,
080909147195999607,080909147183280663,1,
080909147193327554,080909147183280663,1,
080909147116735220,080909147183280663,1,
080909147102977869,080909147183280663,1,
080909147100878459,080909147183280663,1,
080909147139844558,080909147183280663,1,
080909147158715775,080909147183280663,1,
080909147155461072,080909147183280663,1,
080909147172305791,080909147183280663,1,
080909147125183207,080909147183280663,1,
080909147116899453,080909147183280663,1,
080909147154876238,080909147183280663,1,
080909147140782009,080909147183280663,1,
080909147182431486,080909147183280663,1,
080909147163578048,080909147183280663,1,
080909147160481201,080909147183280663,1,
080909147187298165,080909147183280663,1,
080909147183181678,080909147183181678,2,
080909147159922315,080909147183181678,1,
080909147145498675,080909147183181678,1,
080909147135044756,080909147183181678,1,
080909147187312549,080909147183181678,1,
080909147136351867,080909147183181678,1,
080909147140275924,080909147183181678,1,
080909147164600353,080909147183181678,1,
080909147118524882,080909147183181678,1,
080909147165145258,080909147183181678,1,
080909147107035012,080909147183181678,1,
080909147107277732,080909147183181678,1,
080909147156808151,080909147183181678,1,
080909147189594273,080909147183181678,1,
080909147197166443,080909147183181678,1,
080909147115945476,080909147183181678,1,
080909147134555051,080909147183181678,1,
080909147159790385,080909147183181678,1,
080909147162840971,080909147183181678,1,
080909147169314259,080909147183181678,1,
080909147122043344,080909147183181678,1,
080909147136222479,080909147136222479,2,
080909147164377091,080909147136222479,1,
080909147182454757,080909147136222479,1,
080909147162475616,080909147136222479,1,
080909147162171038,080909147136222479,1,
080909147144036486,080909147136222479,1,
080909147144676551,080909147136222479,1,
080909147117240630,080909147136222479,1,
080909147118746817,080909147136222479,1,
