080703128296725043,080703128269152231,0,
080703128271967023,080703128247217398,0,
080703128271870548,080703128249091642,0,
080703128281243031,080703128281243031,2,
080703128258104532,080703128281243031,1,
080703128246509942,080703128281243031,1,
080703128284739364,080703128281243031,1,
080703128292352493,080703128281243031,1,
080703128281553762,080703128281243031,1,
080703128248462589,080703128281243031,1,
080703128205048001,080703128281243031,1,
080703128230927730,080703128281243031,1,
080703128247831454,080703128281243031,1,
080703128212170497,080703128281243031,1,
080703128239942832,080703128281243031,1,
080703128266447535,080703128281243031,1,
080703128207450282,080703128207450282,2,
080703128290725151,080703128207450282,1,
080703128228720651,080703128207450282,1,
080703128232004674,080703128207450282,1,
080703128293598731,080703128207450282,1,
080703128243506436,080703128207450282,1,
080703128235773023,080703128207450282,1,
080703128208987510,080703128207450282,1,
080703128288547674,080703128207450282,1,
080703128213914914,080703128207450282,1,
080703128220282621,080703128207450282,1,
080703128217597957,080703128207450282,1,
080703128221506685,080703128207450282,1,
080703128252039281,080703128252039281,2,
080703128224447249,080703128252039281,1,
080703128221005569,080703128252039281,1,
080703128265056349,080703128252039281,1,
080703128220361000,080703128252039281,1,
080703128211738252,080703128252039281,1,
080703128290829011,080703128252039281,1,
080703128252198449,080703128252039281,1,
080703128270991055,080703128252039281,1,
080703128220265523,080703128252039281,1,
080703128266132996,080703128252039281,1,
080703128252211540,080703128252039281,1,
080703128253209820,080703128252039281,1,
080703128225410647,080703128225410647,2,
080703128291223078,080703128225410647,1,
080703128218597226,080703128225410647,1,
080703128221495190,080703128225410647,1,
080703128265481298,080703128225410647,1,
080703128236382941,080703128225410647,1,
080703128291334470,080703128225410647,1,
080703128234850528,080703128225410647,1,
080703128284640049,080703128225410647,1,
080703128244809260,080703128225410647,1,
080703128233924577,080703128225410647,1,
080703128236773719,080703128225410647,1,
080703128251216676,080703128225410647,1,
080703128275986729,080703128275986729,2,
080703128295657381,080703128275986729,1,
080703128277336327,080703128275986729,1,
080703128210650761,080703128275986729,1,
080703128271012901,080703128275986729,1,
080703128228713496,080703128275986729,1,
080703128229148035,080703128275986729,1,
080703128232973989,080703128275986729,1,
080703128204278671,080703128275986729,1,
080703128285492476,080703128275986729,1,
080703128213170538,080703128275986729,1,
080703128247564024,080703128275986729,1,
080703128205954323,080703128275986729,1,
080703128227086114,080703128227086114,2,
080703128211832490,080703128227086114,1,
080703128228705560,080703128227086114,1,
080703128236450811,080703128227086114,1,
080703128295873096,080703128227086114,1,
080703128275405494,080703128227086114,1,
080703128206894161,080703128227086114,1,
080703128258966738,080703128227086114,1,
080703128241165975,080703128227086114,1,
080703128246178106,080703128227086114,1,
080703128243913422,080703128227086114,1,
080703128213774660,080703128227086114,1,
080703128247221446,080703128227086114,1,
080703128275332228,080703128275332228,2,
080703128200573205,080703128275332228,1,
080703128262163289,080703128275332228,1,
080703128224363281,080703128275332228,1,
080703128225388306,080703128275332228,1,
080703128220742096,080703128275332228,1,
080703128258443261,080703128275332228,1,
080703128253870866,080703128275332228,1,
080703128247305142,080703128275332228,1,
080703128272932669,080703128275332228,1,
080703128241985379,080703128275332228,1,
080703128287833074,080703128275332228,1,
080703128292595312,080703128275332228,1,
080703128290412696,080703128290412696,2,
080703128283880016,080703128290412696,1,
080703128267831470,080703128290412696,1,
080703128212437589,080703128290412696,1,
080703128244484674,080703128290412696,1,
080703128227446049,080703128290412696,1,
080703128244976767,080703128290412696,1,
080703128268121347,080703128290412696,1,
080703128277247464,080703128290412696,1,
080703128222136159,080703128290412696,1,
080703128289548500,080703128290412696,1,
080703128293058471,080703128290412696,1,
080703128239162453,080703128290412696,1,
080703128221069722,080703128221069722,2,
080703128236826583,080703128221069722,1,
080703128267309644,080703128221069722,1,
080703128282459513,080703128221069722,1,
080703128206515711,080703128221069722,1,
080703128244112479,080703128221069722,1,
080703128223473330,080703128221069722,1,
080703128279399339,080703128221069722,1,
080703128287975711,080703128221069722,1,
080703128276706763,080703128221069722,1,
080703128231451424,080703128221069722,1,
080703128259281484,080703128221069722,1,
080703128247448215,080703128221069722,1,
080703128273987219,080703128273987219,2,
080703128223634380,080703128273987219,1,
080703128286206534,080703128273987219,1,
080703128218307168,080703128273987219,1,
080703128297946520,080703128273987219,1,
080703128272590901,080703128273987219,1,
080703128210855271,080703128273987219,1,
080703128279959874,080703128273987219,1,
080703128290174342,080703128273987219,1,
080703128227242863,080703128273987219,1,
080703128293217281,080703128273987219,1,
080703128255477196,080703128273987219,1,
080703128222760288,080703128273987219,1,
080703128222969527,080703128222969527,2,
080703128287673136,080703128222969527,1,
080703128214260710,080703128222969527,1,
080703128235016992,080703128222969527,1,
080703128238141870,080703128222969527,1,
080703128233444712,080703128222969527,1,
080703128201619228,080703128222969527,1,
080703128272391078,080703128222969527,1,
080703128205089495,080703128222969527,1,
080703128283899582,080703128222969527,1,
080703128295804285,080703128222969527,1,
080703128203916280,080703128222969527,1,
080703128286862865,080703128222969527,1,
080703128208128330,080703128208128330,2,
