080916133129256851,080916133129256851,2,
080916133185820917,080916133129256851,1,
080916133116635625,080916133129256851,1,
080916133121265341,080916133129256851,1,
080916133114392035,080916133129256851,1,
080916133185002385,080916133129256851,1,
080916133108711765,080916133129256851,1,
080916133192382775,080916133129256851,1,
080916133104742001,080916133129256851,1,
080916133121408767,080916133129256851,1,
080916133120283163,080916133129256851,1,
080916133171287844,080916133129256851,1,
080916133139676712,080916133129256851,1,
080916133174447737,080916133174447737,2,
080916133114448513,080916133174447737,1,
080916133147250443,080916133174447737,1,
080916133172486663,080916133174447737,1,
080916133167199069,080916133174447737,1,
080916133141689491,080916133174447737,1,
080916133134782156,080916133174447737,1,
080916133173360438,080916133174447737,1,
080916133170946337,080916133174447737,1,
080916133143085569,080916133174447737,1,
080916133112863648,080916133174447737,1,
080916133176510881,080916133174447737,1,
080916133136007236,080916133174447737,1,
080916133181047613,080916133181047613,2,
080916133123084681,080916133181047613,1,
080916133130516406,080916133181047613,1,
080916133105742428,080916133181047613,1,
080916133107754225,080916133181047613,1,
080916133128434671,080916133181047613,1,
080916133118458966,080916133181047613,1,
080916133140452499,080916133181047613,1,
080916133173698060,080916133181047613,1,
080916133160314471,080916133181047613,1,
080916133152626957,080916133181047613,1,
080916133101248122,080916133181047613,1,
080916133139978712,080916133181047613,1,
080916133109115576,080916133109115576,2,
080916133112321242,080916133109115576,1,
080916133121599081,080916133109115576,1,
080916133149865966,080916133109115576,1,
080916133188006848,080916133109115576,1,
080916133151833315,080916133109115576,1,
080916133181686761,080916133109115576,1,
080916133142770274,080916133109115576,1,
080916133167309874,080916133109115576,1,
080916133129452840,080916133109115576,1,
080916133113629025,080916133109115576,1,
080916133101871432,080916133109115576,1,
080916133109272125,080916133109115576,1,
080916133169369602,080916133169369602,2,
080916133178098668,080916133169369602,1,
080916133177471123,080916133169369602,1,
080916133155138488,080916133169369602,1,
080916133142974284,080916133169369602,1,
080916133117084943,080916133169369602,1,
080916133103859012,080916133169369602,1,
080916133156355525,080916133169369602,1,
080916133100447250,080916133169369602,1,
080916133193988845,080916133169369602,1,
080916133148305682,080916133169369602,1,
080916133174934930,080916133169369602,1,
080916133104299405,080916133169369602,1,
080916133166998958,080916133166998958,2,
080916133146119727,080916133166998958,1,
080916133161466389,080916133166998958,1,
080916133106409392,080916133166998958,1,
080916133189397836,080916133166998958,1,
080916133167683083,080916133166998958,1,
080916133168931354,080916133166998958,1,
080916133147459716,080916133166998958,1,
080916133193573182,080916133166998958,1,
080916133163906071,080916133166998958,1,
080916133146839710,080916133166998958,1,
080916133189448230,080916133166998958,1,
080916133140738662,080916133166998958,1,
080916133186549458,080916133186549458,2,
080916133148351062,080916133186549458,1,
080916133173877530,080916133186549458,1,
080916133110161968,080916133186549458,1,
080916133188522906,080916133186549458,1,
080916133135886962,080916133186549458,1,
080916133161826208,080916133186549458,1,
080916133126244756,080916133186549458,1,
080916133119315200,080916133186549458,1,
080916133149416295,080916133186549458,1,
080916133125776919,080916133186549458,1,
080916133150075628,080916133186549458,1,
080916133121119834,080916133186549458,1,
080916133140639335,080916133140639335,2,
080916133186836437,080916133140639335,1,
080916133142037230,080916133140639335,1,
080916133186303572,080916133140639335,1,
080916133181548167,080916133140639335,1,
080916133116498256,080916133140639335,1,
080916133144438275,080916133140639335,1,
080916133126099998,080916133140639335,1,
080916133113412154,080916133140639335,1,
080916133166620159,080916133140639335,1,
080916133119549417,080916133140639335,1,
080916133111756785,080916133140639335,1,
080916133198761090,080916133140639335,1,
080916133178935792,080916133178935792,2,
080916133107561241,080916133178935792,1,
080916133195586500,080916133178935792,1,
080916133166666560,080916133178935792,1,
080916133113511679,080916133178935792,1,
080916133170884440,080916133178935792,1,
080916133127777954,080916133178935792,1,
080916133181306127,080916133178935792,1,
080916133133740552,080916133178935792,1,
080916133169697779,080916133178935792,1,
080916133161721892,080916133178935792,1,
080916133113383766,080916133178935792,1,
080916133180822127,080916133178935792,1,
080916133147293721,080916133147293721,2,
080916133156707619,080916133147293721,1,
080916133104787870,080916133147293721,1,
080916133105036157,080916133147293721,1,
080916133154050171,080916133147293721,1,
080916133165927088,080916133147293721,1,
080916133196817104,080916133147293721,1,
080916133179684036,080916133147293721,1,
080916133142189492,080916133147293721,1,
080916133120760784,080916133147293721,1,
080916133159945252,080916133147293721,1,
080916133125045539,080916133147293721,1,
080916133184860560,080916133147293721,1,
080916133112417590,080916133112417590,2,
080916133126470807,080916133112417590,1,
080916133123300320,080916133112417590,1,
080916133110594877,080916133112417590,1,
080916133162278891,080916133112417590,1,
080916133179494514,080916133112417590,1,
080916133116979002,080916133112417590,1,
080916133181452288,080916133112417590,1,
080916133133523461,080916133112417590,1,
080916133148395177,080916133112417590,1,
080916133154133429,080916133112417590,1,
080916133151832187,080916133112417590,1,
080916133185453973,080916133112417590,1,
080916133185355251,080916133185355251,2,
080916133100171097,080916133185355251,1,
080916133189037457,080916133185355251,1,
080916133150378002,080916133185355251,1,
080916133153784348,080916133185355251,1,
080916133195275568,080916133185355251,1,
080916133118345664,080916133185355251,1,
080916133110448331,080916133185355251,1,
080916133111961323,080916133185355251,1,
080916133101754627,080916133185355251,1,
080916133109947591,080916133185355251,1,
080916133106184646,080916133185355251,1,
080916133103098750,080916133185355251,1,
080916133178979958,080916133178979958,2,
080916133114134623,080916133178979958,1,
080916133181666419,080916133178979958,1,
080916133179445124,080916133178979958,1,
080916133150130125,080916133178979958,1,
080916133175206622,080916133178979958,1,
080916133104383416,080916133178979958,1,
080916133191322418,080916133178979958,1,
080916133196538822,080916133178979958,1,
080916133162543294,080916133178979958,1,
080916133119338339,080916133178979958,1,
080916133111120096,080916133178979958,1,
080916133160462824,080916133178979958,1,
080916133118346082,080916133118346082,2,
080916133177909734,080916133118346082,1,
080916133171928752,080916133118346082,1,
080916133102103503,080916133118346082,1,
080916133103894790,080916133118346082,1,
080916133148588214,080916133118346082,1,
080916133131217162,080916133118346082,1,
080916133173941844,080916133118346082,1,
080916133151479094,080916133118346082,1,
080916133156473633,080916133118346082,1,
080916133153197997,080916133118346082,1,
080916133127187322,080916133118346082,1,
080916133141390465,080916133118346082,1,
080916133170747586,080916133170747586,2,
080916133180059743,080916133170747586,1,
080916133103911511,080916133170747586,1,
080916133126738889,080916133170747586,1,
080916133154899636,080916133170747586,1,
080916133161173274,080916133170747586,1,
080916133174713393,080916133170747586,1,
080916133138193620,080916133170747586,1,
080916133148029467,080916133170747586,1,
080916133160759064,080916133170747586,1,
080916133181694144,080916133170747586,1,
080916133137645662,080916133170747586,1,
080916133103618754,080916133170747586,1,
080916133128288896,080916133128288896,2,
080916133186124848,080916133128288896,1,
080916133176505488,080916133128288896,1,
080916133183756180,080916133128288896,1,
080916133116759355,080916133128288896,1,
080916133120303978,080916133128288896,1,
080916133115133764,080916133128288896,1,
080916133137843330,080916133128288896,1,
080916133165554105,080916133128288896,1,
080916133165621109,080916133128288896,1,
080916133107840282,080916133128288896,1,
080916133108170078,080916133128288896,1,
080916133158072930,080916133128288896,1,
080916133163279025,080916133163279025,2,
080916133194725417,080916133163279025,1,
080916133168927788,080916133163279025,1,
080916133115504314,080916133163279025,1,
080916133164447409,080916133163279025,1,
080916133136259144,080916133163279025,1,
080916133147484143,080916133163279025,1,
080916133109130031,080916133163279025,1,
080916133112626816,080916133163279025,1,
080916133195532945,080916133163279025,1,
080916133117962938,080916133163279025,1,
080916133181251656,080916133163279025,1,
080916133186916051,080916133163279025,1,
080916133102045596,080916133102045596,2,
080916133111831837,080916133102045596,1,
080916133103166871,080916133102045596,1,
080916133119696586,080916133102045596,1,
080916133141998560,080916133102045596,1,
080916133119391415,080916133102045596,1,
080916133116046252,080916133102045596,1,
080916133162158186,080916133102045596,1,
080916133141451641,080916133102045596,1,
080916133153732464,080916133102045596,1,
080916133161382672,080916133102045596,1,
080916133187792445,080916133102045596,1,
080916133164924413,080916133102045596,1,
080916133194236449,080916133194236449,2,
080916133111183525,080916133194236449,1,
080916133135597028,080916133194236449,1,
080916133153708631,080916133194236449,1,
080916133185101155,080916133194236449,1,
080916133126931676,080916133194236449,1,
080916133159955718,080916133194236449,1,
080916133188064809,080916133194236449,1,
080916133176829155,080916133194236449,1,
080916133129814609,080916133194236449,1,
080916133109256999,080916133194236449,1,
080916133181101790,080916133194236449,1,
080916133120580133,080916133194236449,1,
080916133191114197,080916133191114197,2,
080916133137699645,080916133191114197,1,
080916133124329079,080916133191114197,1,
080916133178574764,080916133191114197,1,
080916133163242815,080916133191114197,1,
080916133104566131,080916133191114197,1,
080916133149900339,080916133191114197,1,
080916133191191721,080916133191114197,1,
080916133107476456,080916133191114197,1,
080916133163146430,080916133191114197,1,
080916133106133335,080916133191114197,1,
080916133130522698,080916133191114197,1,
080916133155808575,080916133191114197,1,
080916133164641947,080916133164641947,2,
080916133167319671,080916133164641947,1,
080916133139057150,080916133164641947,1,
080916133188828777,080916133164641947,1,
080916133160539325,080916133164641947,1,
080916133165728921,080916133164641947,1,
080916133168086981,080916133164641947,1,
080916133128626723,080916133164641947,1,
080916133102912469,080916133164641947,1,
080916133170650868,080916133164641947,1,
080916133168690654,080916133164641947,1,
080916133146692290,080916133164641947,1,
080916133151180733,080916133164641947,1,
080916133124206068,080916133124206068,2,
080916133191389945,080916133124206068,1,
080916133104028861,080916133124206068,1,
080916133159413911,080916133124206068,1,
080916133189066214,080916133124206068,1,
080916133109134436,080916133124206068,1,
080916133133102220,080916133124206068,1,
080916133168211796,080916133124206068,1,
080916133105020070,080916133124206068,1,
080916133154644901,080916133124206068,1,
080916133106226042,080916133124206068,1,
080916133139665733,080916133124206068,1,
080916133136769040,080916133124206068,1,
080916133187809936,080916133187809936,2,
080916133152689909,080916133187809936,1,
080916133114055617,080916133187809936,1,
080916133132382088,080916133187809936,1,
080916133159101194,080916133187809936,1,
080916133156563677,080916133187809936,1,
080916133163672020,080916133187809936,1,
080916133145171588,080916133187809936,1,
080916133122920179,080916133187809936,1,
080916133156357749,080916133187809936,1,
080916133140725638,080916133187809936,1,
080916133137415315,080916133187809936,1,
080916133147375735,080916133187809936,1,
080916133196152889,080916133196152889,2,
080916133185795123,080916133196152889,1,
080916133148415063,080916133196152889,1,
080916133157638576,080916133196152889,1,
080916133137357772,080916133196152889,1,
080916133150762071,080916133196152889,1,
080916133131452295,080916133196152889,1,
080916133123188157,080916133196152889,1,
080916133130234991,080916133196152889,1,
080916133116128255,080916133196152889,1,
080916133157824695,080916133196152889,1,
080916133195236261,080916133196152889,1,
080916133137193121,080916133196152889,1,
080916133196281150,080916133196281150,2,
080916133158714848,080916133196281150,1,
080916133137162472,080916133196281150,1,
080916133190213146,080916133196281150,1,
080916133160112659,080916133196281150,1,
080916133195520628,080916133196281150,1,
080916133189066565,080916133196281150,1,
080916133179896429,080916133196281150,1,
080916133170312116,080916133196281150,1,
080916133110524698,080916133196281150,1,
080916133193239013,080916133196281150,1,
080916133118221746,080916133196281150,1,
080916133189061526,080916133196281150,1,
080916133194936354,080916133194936354,2,
080916133121251601,080916133194936354,1,
080916133186790689,080916133194936354,1,
080916133126579363,080916133194936354,1,
080916133150016678,080916133194936354,1,
080916133123023012,080916133194936354,1,
080916133116591812,080916133194936354,1,
080916133174026200,080916133194936354,1,
080916133178174025,080916133194936354,1,
080916133153024811,080916133194936354,1,
080916133170016031,080916133194936354,1,
080916133175893832,080916133194936354,1,
080916133190500299,080916133194936354,1,
080916133160545782,080916133160545782,2,
080916133118444909,080916133160545782,1,
080916133170391913,080916133160545782,1,
080916133177586854,080916133160545782,1,
080916133108786309,080916133160545782,1,
080916133193087000,080916133160545782,1,
080916133130609046,080916133160545782,1,
080916133152311695,080916133160545782,1,
080916133126038455,080916133160545782,1,
080916133155104018,080916133160545782,1,
080916133118117997,080916133160545782,1,
080916133105386174,080916133160545782,1,
080916133188681416,080916133160545782,1,
080916133148916718,080916133148916718,2,
080916133144117138,080916133148916718,1,
080916133169670087,080916133148916718,1,
080916133134815254,080916133148916718,1,
080916133131893672,080916133148916718,1,
080916133100908445,080916133148916718,1,
080916133185694007,080916133148916718,1,
080916133126931465,080916133148916718,1,
080916133167135486,080916133148916718,1,
080916133129671411,080916133148916718,1,
080916133134610808,080916133148916718,1,
080916133126118602,080916133148916718,1,
080916133197933723,080916133148916718,1,
080916133170796700,,0,
080916133169936965,,0,
